,title,abstract,categories,created,authors
34,"Large-scale focusing joint inversion of gravity and magnetic data with
  Gramian constraint","A fast algorithm for the large-scale joint inversion of gravity and magnetic
data is developed. It uses a nonlinear Gramian constraint to impose correlation
between density and susceptibility of reconstructed models. The global
objective function is formulated in the space of the weighted parameters, but
the Gramian constraint is implemented in the original space, and the nonlinear
constraint is imposed using two separate Lagrange parameters, one for each
model domain. This combined approach provides more similarity between the
reconstructed models. It is assumed that the measured data are obtained on a
uniform grid and that a consistent regular discretization of the volume domain
is imposed. The sensitivity matrices exhibit a block Toeplitz Toeplitz block
structure for each depth layer of the model domain. Forward and transpose
operations with the matrices can be implemented efficiently using two
dimensional fast Fourier transforms. This makes it feasible to solve for large
scale problems with respect to both computational costs and memory demands, and
to solve the nonlinear problem by applying iterative methods that rely only on
matrix vector multiplications. As such, the use of the regularized reweighted
conjugate gradient algorithm, in conjunction with the structure of the
sensitivity matrices, leads to a fast methodology for large-scale joint
inversion of geophysical data sets. Numerical simulations demonstrate that it
is possible to apply a nonlinear joint inversion algorithm, with $L_p$-norm
stabilisers, for the reconstruction of large model domains on a standard laptop
computer. It is demonstrated, that the p=1 choice provides sparse reconstructed
solutions with sharp boundaries, and $p=2$ provides smooth and blurred models.
Gravity and magnetic data obtained over an area in northwest of Mesoproterozoic
St. Francois Terrane, southeast of Missouri, USA are inverted.","['physics.geo-ph', 'cs.NA', 'math.NA']",2021-12-31,"['Saeed Vatankhah', 'Rosemary A. Renaut', 'Xingguo Huang', 'Kevin Mickus', 'Mostafa Gharloghi']"
35,On Free Stein Dimension,"We establish several properties of the free Stein dimension, an invariant for
finitely generated unital tracial $*$-algebras. We give formulas for its
behaviour under direct sums and tensor products with finite dimensional
algebras. Among a given set of generators, we show that (approximate) algebraic
relations produce (non-approximate) bounds on the free Stein dimension.
Particular treatment is given to the case of separable abelian von Neumann
algebras, where we show that free Stein dimension is a von Neumann algebra
invariant. In addition, we show that under mild assumptions $L^2$-rigidity
implies free Stein dimension one. Finally, we use limits superior/inferior to
extend the free Stein dimension to a von Neumann algebra invariant -- which is
substantially more difficult to compute in general -- and compute it in several
cases of interest.",['math.OA'],2021-12-31,"['Ian Charlesworth', 'Brent Nelson']"
36,On product sets of arithmetic progressions,"We prove that the size of the product set of any finite arithmetic
progression $\mathcal{A}\subset \mathbb{Z}$ satisfies
  \[|\mathcal A \cdot \mathcal A| \ge \frac{|\mathcal A|^2}{(\log |\mathcal
A|)^{2\theta +o(1)} } ,\] where $2\theta=1-(1+\log\log 2)/(\log 2)$ is the
constant appearing in the celebrated Erd\H{o}s multiplication table problem.
This confirms a conjecture of Elekes and Ruzsa from about two decades ago.
  If instead $\mathcal{A}$ is relaxed to be a subset of a finite arithmetic
progression in integers with positive constant density, we prove that
\[|\mathcal A \cdot \mathcal A | \ge \frac{|\mathcal A|^{2}}{(\log |\mathcal
A|)^{2\log 2- 1 + o(1)}}. \] This solves the typical case of another conjecture
of Elekes and Ruzsa on the size of the product set of a set $\mathcal{A}$ whose
sum set is of size $O(|\mathcal{A}|)$.
  Our bounds are sharp up to the $o(1)$ term in the exponents. We further prove
asymmetric extensions of the above results.","['math.NT', 'math.CO']",2021-12-31,"['Max Wenqiang Xu', 'Yunkun Zhou']"
37,On a family of infinite series with reciprocal Catalan numbers,"We study a certain family of infinite series with reciprocal Catalan numbers.
We first evaluate two special candidates of the family in closed form, where we
also present some Catalan-Fibonacci relations. Then we focus on the general
properties of the family and prove explicit formulas, including two types of
integral representations.","['math.CO', 'math.NT']",2021-12-31,"['Kunle Adegoke', 'Robert Frontczak', 'Taras Goy']"
38,"Olsson.wl : a Mathematica package for the computation of linear
  transformations of multivariable hypergeometric functions","We present the Olsson.wl Mathematica package which aims to find linear
transformations for some classes of multivariable hypergeometric functions. It
is based on a well-known method developed by P. O. M. Olsson in J. Math. Phys.
5, 420 (1964) in order to derive the analytic continuations of the Appell $F_1$
double hypergeometric series from the linear transformations of the Gauss
$_2F_1$ hypergeometric function. We provide a brief description of Olsson's
method and demonstrate the commands of the package, along with examples. We
also provide a companion package, called ROC2.wl and dedicated to the
derivation of the regions of convergence of double hypergeometric series. This
package can be used independently of Olsson.wl.","['cs.MS', 'cs.NA', 'hep-ph', 'hep-th', 'math.NA']",2021-12-31,"['B. Ananthanarayan', 'Souvik Bera', 'S. Friot', 'Tanay Pathak']"
39,"An explicit formula of powers of the $2\times 2$ quantum matrices and
  its applications","We present an explicit formula of the powers for the $2\times 2$ quantum
matrices, that is a natural quantum analogue of the powers of the usual
$2\times 2$ matrices. As applications, we give some non-commutative relations
of the entries of the powers for the $2\times 2$ quantum matrices, which is a
simple proof of the results of Vokos-Zumino-Wess (1990).",['math.RA'],2021-12-31,['Genki Shibukawa']
40,"A phase transition for the probability of being a maximum among random
  vectors with general iid coordinates","Consider $n$ iid real-valued random vectors of size $k$ having iid
coordinates with a general distribution function $F$. A vector is a maximum if
and only if there is no other vector in the sample which weakly dominates it in
all coordinates. Let $p_{k,n}$ be the probability that the first vector is a
maximum. The main result of the present paper is that if $k\equiv k_n$ is
growing at a slower (faster) rate than a certain factor of $\log(n)$, then
$p_{k,n} \rightarrow 0$ (resp. $p_{k,n}\rightarrow1$) as $n\to\infty$.
Furthermore, the factor is fully characterized as a functional of $F$. We also
study the effect of $F$ on $p_{k,n}$, showing that while $p_{k,n}$ may be
highly affected by the choice of $F$, the phase transition is the same for all
distribution functions up to a constant factor.","['math.PR', 'math.ST', 'stat.TH']",2021-12-31,"['Royi Jacobovic', 'Or Zuk']"
41,Data-Driven Optimal Control of Bilinear Systems,"This paper develops a method to learn optimal controls from data for bilinear
systems without a priori knowledge of the system dynamics. Given an unknown
bilinear system, we first characterize when the available data is suitable to
solve the optimal control problem. This characterization leads us to propose an
online control experiment design procedure that guarantees that any input/state
trajectory can be represented as a linear combination of collected input/state
data matrices. Leveraging this data-based representation, we transform the
original optimal control problem into an equivalent data-based optimization
problem with bilinear constraints. We solve the latter by iteratively employing
a convex-concave procedure to convexify it and find a locally optimal control
sequence. Simulations show that the performance of the proposed data-based
approach is comparable with model-based methods.","['math.OC', 'cs.SY', 'eess.SY']",2021-12-31,"['Zhenyi Yuan', 'Jorge Cortes']"
42,"Disturbance Observer-Based Boundary Control for an Anti-Stable
  Stochastic Heat Equation with Unknown Disturbance","In this paper, a novel control strategy namely disturbance observer-based
control is first applied to stabilization and disturbance rejection for an
anti-stable stochastic heat equation with Neumann boundary actuation and
unknown boundary external disturbance generated by an exogenous system. A
disturbance observer-based boundary control is designed based on the
backstepping approach and estimation/cancellation strategy, where the unknown
disturbance is estimated in real time by a disturbance observer and rejected in
the closed-loop, while the in-domain multiplicative noise whose intensity is
within a known finite interval is attenuated. It is shown that the resulting
closed-loop system is exponentially stable in the sense of both mean square and
almost surely. A numerical example is demonstrated to validate the
effectiveness of the proposed control approach.",['math.OC'],2021-12-31,"['Ze-Hao Wu', 'Hua-Cheng Zhou', 'Feiqi Deng', 'Bao-Zhu Guo']"
43,Nonlinear Classical and Quantum Integrable Systems with PT-symmetries,"A key feature of integrable systems is that they can be solved to obtain
exact analytical solutions. We show how new models can be constructed through
generalisations of some well known nonlinear partial differential equations
with PT-symmetries whilst preserving integrability. Subsequently, we develop
new methods from well-known ones to obtain exact analytical soliton solutions
for these new systems. The first PT-symmetric generalization we take are
extensions to the complex and multicomplex fields. In agreement with the
reality property present in PT-symmetric non-Hermitian quantum systems, we find
PT-symmetries also play a key role in the reality of conserved charges here. We
then extend our investigations to explore degenerate multi-soliton solutions
for the sine-Gordon and Hirota equations. In particular, we find the usual
time-delays from degenerate soliton solution scattering are time-dependent,
unlike the non-degenerate multi-soliton solutions, and provide a universal
formula to compute the exact time-delay values for the scattering of N-soliton
solutions. Other PT-symmetric extensions of integrable systems we take are of
nonlocal nature, with nonlocalities in space and/or in time, of time crystal
type. Whilst developing new methods for the construction of soliton solutions
for these systems, we find new types of solutions with different parameter
dependence and qualitative behaviour even in the one-soliton solution cases. We
exploit gauge equivalence between the Hirota system with continuous Heisenberg
and Landau-Lifschitz systems to see how nonlocality is inherited from one
system to another and vice versa. Extending investigations to the quantum
regime, we generalize the scheme of Darboux transformations for fully
time-dependent non-Hermitian quantum systems, which allows us to create an
infinite tower of solvable models.","['math-ph', 'hep-th', 'math.MP', 'nlin.SI', 'quant-ph']",2021-12-31,['Julia Cen']
